neuron_id,degree,clust,page_rank,session,state,bin_width,neuron_type,in_ensemble,response_bs,phase_lock_delta,phase_lock_theta
2338,0.03652316139697254,0.0658957075521479,0.021404158935691746,acute_15,sw,0.1,SR,True,activated,False,True
2339,0.1714119167298267,0.2156735938644271,0.07136571677034707,acute_15,sw,0.1,SIR,True,activated,True,False
2340,0.015008878133761944,0.01948829751554745,0.017974044343436472,acute_15,sw,0.1,SR,True,activated,False,True
2344,0.12832104830806348,0.22457319351669855,0.05464749318024037,acute_15,sw,0.1,FF,True,activated,True,True
2347,0.14968237184916303,0.2150665777763305,0.06195334248043743,acute_15,sw,0.1,SIR,True,activated,True,True
2348,0.0897096989070669,0.1451214156536155,0.04338125388463584,acute_15,sw,0.1,SIR,True,activated,True,False
2350,0.0836411820475716,0.16925810463976607,0.03702140839553707,acute_15,sw,0.1,FF,True,activated,False,True
2352,0.16979121694682237,0.1935767382641431,0.07102984934647699,acute_15,sw,0.1,FF,True,activated,True,True
2353,0.019422189649945226,0.03623592056320375,0.02825846927799351,acute_15,sw,0.1,SR,True,activated,True,True
2354,0.010863546636212513,0.01512084347735633,0.014699840306835162,acute_15,sw,0.1,SR,True,activated,False,True
2359,0.0046354922052034096,0.019443893015605736,0.010565266374559845,acute_15,sw,0.1,SR,True,inhibited,False,True
2360,0.11566553140892154,0.16892100004428498,0.049927323616306106,acute_15,sw,0.1,SIR,True,activated,True,True
2361,0.027526905273072968,0.03377930006870414,0.032349747294843204,acute_15,sw,0.1,SR,True,activated,False,True
2362,0.025767815261856637,0.030823140077821082,0.023791764698765906,acute_15,sw,0.1,SIR,True,activated,False,True
2406,0.001205412659404485,0.00735907503731882,0.011702606740152752,acute_16,sw,0.1,SR,True,inhibited,True,True
2407,0.02342606625380914,0.060790991770101846,0.04237581197783813,acute_16,sw,0.1,SIR,True,inhibited,True,True
2408,0.030981920161858023,0.05396857991301111,0.04754980197840172,acute_16,sw,0.1,FF,True,activated,True,True
2410,0.01674466215992921,0.06359804111363371,0.029231290016810768,acute_16,sw,0.1,SIR,True,activated,True,True
2411,0.00360792830402511,0.010087372666133305,0.01736619050535704,acute_16,sw,0.1,SR,True,activated,True,True
2412,0.0330385401687918,0.06974960601948506,0.050275615754891825,acute_16,sw,0.1,SIR,True,activated,True,True
2413,0.051611928901082404,0.06515810765979524,0.07475949964880296,acute_16,sw,0.1,SIR,True,activated,True,True
2414,0.03782994414870144,0.06832985663537677,0.0567832571229771,acute_16,sw,0.1,SR,True,activated,True,True
2415,0.08414799446025586,0.1016447202617859,0.1159492166452133,acute_16,sw,0.1,FF,True,activated,True,True
2418,0.017614166766131322,0.03757990215978345,0.04087551175021144,acute_16,sw,0.1,SIR,True,activated,True,True
2420,0.060019787126696575,0.12664693037114988,0.07902899805817673,acute_16,sw,0.1,FF,True,activated,True,True
2422,0.08943541433208844,0.12223719657466928,0.11405634736252292,acute_16,sw,0.1,FF,True,activated,True,True
2424,0.1229290909205236,0.132366647900996,0.15531520449018932,acute_16,sw,0.1,FF,True,activated,True,True
2425,0.047509803195812265,0.0574696446943094,0.07607748372227677,acute_16,sw,0.1,SIR,True,activated,True,False
2428,0.017617891263146418,0.04386778112345427,0.03640684836256068,acute_16,sw,0.1,SIR,True,inhibited,True,True
2429,0.032659504642993976,0.059206997315842363,0.05224631586361642,acute_16,sw,0.1,FF,True,activated,True,True
2461,0.022471823030985702,0.08712523542985394,0.06432064542245591,acute_14,sw,0.1,SR,True,inhibited,True,False
2463,0.014104499249938835,0.08424915074178385,0.042821099107294806,acute_14,sw,0.1,SR,True,activated,True,True
2464,0.03212012984868842,0.1020910627296919,0.08160634356887012,acute_14,sw,0.1,SR,True,activated,True,True
2465,0.006361377788695185,0.02304247642180384,0.02936339210644423,acute_14,sw,0.1,SR,True,inhibited,True,True
2469,0.025325525551425792,0.0840011320770305,0.0655342907193607,acute_14,sw,0.1,SIR,True,no_response,True,True
2472,0.02351811669110469,0.07646618394664968,0.066784007627536,acute_14,sw,0.1,SR,True,activated,True,True
2475,0.053793984547922946,0.13748953778749315,0.13080780209892137,acute_14,sw,0.1,FF,True,activated,True,True
2476,0.01037723983794273,0.04551868886210105,0.03306097297147146,acute_14,sw,0.1,FF,True,no_response,True,True
2478,0.00789799848746029,0.029879334098677504,0.026984320078836135,acute_14,sw,0.1,SR,True,no_response,True,True
2480,0.015584584799300147,0.04139436632731589,0.04739812634091038,acute_14,sw,0.1,SR,True,activated,True,True
2481,0.009651915222200366,0.04885529321426382,0.0314974201722222,acute_14,sw,0.1,SR,True,activated,True,True
2482,0.020414939084393822,0.06129046120713997,0.05695050152524324,acute_14,sw,0.1,FF,True,activated,True,True
2485,0.02107824506184763,0.08021661570596911,0.05772875091585327,acute_14,sw,0.1,FF,True,inhibited,True,True
2487,0.021567058118541035,0.1437987583640535,0.056164701595680384,acute_14,sw,0.1,SR,True,activated,True,True
2489,0.0045402407849966546,0.043888473827791215,0.02087095131843525,acute_14,sw,0.1,SR,True,activated,True,True
2493,0.004948373473136986,0.022690775909493442,0.02352743555885129,acute_14,sw,0.1,SR,True,inhibited,True,False
2494,0.004886405835071262,0.032398223961718445,0.0256508892353699,acute_14,sw,0.1,SIR,True,inhibited,True,False
2496,0.011741306468255493,0.02594597720810657,0.049507064127614825,acute_14,sw,0.1,SR,True,inhibited,True,False
2503,0.036704137298393,0.12048060783686497,0.0894212855086283,acute_14,sw,0.1,SIR,True,no_response,False,False
2524,0.07805226595920818,0.06917698797519141,0.04454321135531898,acute_12,sw,0.1,SR,,activated,True,True
2525,0.07113992804467054,0.06470122201536478,0.04125548166709525,acute_12,sw,0.1,SR,,activated,True,False
2526,0.04483741958733252,0.047822218239572084,0.027491825942874058,acute_12,sw,0.1,SR,,activated,True,False
2527,0.05218753595060623,0.050286138672080205,0.03160882307847973,acute_12,sw,0.1,SR,,activated,False,False
2528,0.060296736226292724,0.05768167796517406,0.035552054630599385,acute_12,sw,0.1,SR,,no_response,True,True
2529,0.06948942435658591,0.0667962285143403,0.03983189420228712,acute_12,sw,0.1,SIR,,activated,False,True
2531,0.022270475169604537,0.034545243338780146,0.015911635852070796,acute_12,sw,0.1,SR,,no_response,True,True
2542,0.02226127514604684,0.029785979470732946,0.016727986627709447,acute_12,sw,0.1,SIR,,no_response,True,True
2544,0.0704088455807637,0.05759254387592938,0.04086001378302151,acute_12,sw,0.1,SIR,,activated,True,False
2546,0.02061040062261098,0.030955641465129996,0.014770211854459028,acute_12,sw,0.1,SIR,,no_response,False,False
2548,0.06427970957579715,0.048265899395055045,0.036878351603845276,acute_12,sw,0.1,SR,,activated,True,False
2551,0.06371764072820246,0.047890090241555855,0.03659451834784234,acute_12,sw,0.1,SR,,activated,True,False
2555,0.020308126882264035,0.03608886067739491,0.014486254900100139,acute_12,sw,0.1,SR,,inhibited,True,False
2558,0.02690527594601903,0.03291682477359737,0.018653190444878745,acute_12,sw,0.1,SR,,inhibited,True,False
2559,0.05144265413223611,0.054872719610099346,0.03063738154063756,acute_12,sw,0.1,SIR,,no_response,True,True
2560,0.08359538653947154,0.06973232499546277,0.04739638816867349,acute_12,sw,0.1,SR,,activated,True,False
2562,0.01620087942271873,0.023773740621553508,0.012891138728089793,acute_12,sw,0.1,SR,,activated,True,True
2563,0.03929531054043975,0.04066287365520456,0.024759575782733332,acute_12,sw,0.1,SR,,activated,False,False
2564,0.00784137110545906,0.02946331299948078,0.008315276106316362,acute_12,sw,0.1,SIR,,no_response,True,True
2566,0.05333687097470013,0.05452562841246565,0.032500293160394746,acute_12,sw,0.1,SR,,activated,True,True
2567,0.036383188609670734,0.04113049958188502,0.023206333154801483,acute_12,sw,0.1,SR,,no_response,False,True
2568,0.015971679188947853,0.026541386390760723,0.012630013109264412,acute_12,sw,0.1,SIR,,activated,True,False
2569,0.06422735265241503,0.06272995307897636,0.03709849074190876,acute_12,sw,0.1,SR,,activated,True,False
2570,0.07889836769961535,0.06112137805013133,0.045690077932542886,acute_12,sw,0.1,SIR,,activated,True,True
2571,0.06583532861607963,0.05512664038106543,0.03871559743794896,acute_12,sw,0.1,SR,,activated,True,True
2573,0.05465801909264542,0.05550519901823264,0.03290526649708317,acute_12,sw,0.1,SR,,activated,True,False
2574,0.0,0.0,0.004267425320059171,acute_12,sw,0.1,SR,,inhibited,True,True
2575,0.04623852085937593,0.05384497689946909,0.02782048348611245,acute_12,sw,0.1,SR,,activated,True,False
2577,0.0494634997299997,0.04565677358962205,0.03099394264167474,acute_12,sw,0.1,SR,,no_response,True,False
2578,0.09147367530739897,0.06693219477521217,0.051818844034097505,acute_12,sw,0.1,SR,,inhibited,True,False
2585,0.01671387211483189,0.02798216504301872,0.014031944269496303,acute_12,sw,0.1,SIR,,inhibited,True,False
2586,0.04780124475139688,0.04643819250893058,0.02996543088120458,acute_12,sw,0.1,SIR,,no_response,True,True
2587,0.007223004033020766,0.01793501849728404,0.008756537457304406,acute_12,sw,0.1,SIR,,inhibited,False,True
2588,0.029518629991886196,0.03701107109240543,0.01977354506118136,acute_12,sw,0.1,SIR,,activated,True,False
2589,0.004062879794584122,0.017663313159015957,0.006698040054883357,acute_12,sw,0.1,SR,,no_response,True,True
2590,0.07439701899754113,0.06133297065801657,0.04396252014300933,acute_12,sw,0.1,SIR,,activated,True,True
2592,0.027012890047169155,0.06076770067736682,0.027493726429141063,acute_11,sw,0.1,FF,True,inhibited,True,False
2593,0.029406283849078407,0.032783330207969606,0.027209897154644214,acute_11,sw,0.1,FF,True,inhibited,True,True
2594,0.027878399887307084,0.02700463007466417,0.024752163289590078,acute_11,sw,0.1,SIR,True,no_response,True,True
2595,0.048434936776287074,0.03902391900846207,0.03582852971252248,acute_11,sw,0.1,SIR,True,activated,True,True
2596,0.025654688724110628,0.028430952439889565,0.0234468910384865,acute_11,sw,0.1,FF,True,no_response,True,True
2598,0.01623432314289069,0.030452332559220353,0.01775326417612793,acute_11,sw,0.1,SR,True,inhibited,True,True
2601,0.04435118576497756,0.03530423160997238,0.033764278719523894,acute_11,sw,0.1,SIR,True,activated,True,True
2603,0.045264613085708914,0.034419949401460606,0.03502040400046153,acute_11,sw,0.1,SIR,True,activated,True,False
2604,0.025986033607361486,0.023311599635377277,0.022274132085304134,acute_11,sw,0.1,SR,True,activated,True,True
2605,0.04364202700033271,0.03685895898561746,0.034648323009291604,acute_11,sw,0.1,SIR,True,activated,True,False
2606,0.015187307677012903,0.02087735059907838,0.016248503264067182,acute_11,sw,0.1,SIR,True,inhibited,True,True
2607,0.02584129613843387,0.030482203341117522,0.02458658254868265,acute_11,sw,0.1,FF,True,inhibited,True,True
2608,0.021503126236974406,0.028130774745723557,0.02085141257307857,acute_11,sw,0.1,SIR,True,inhibited,True,False
2609,0.05590933415498649,0.044576218764762185,0.04141288453244789,acute_11,sw,0.1,SIR,True,activated,True,True
2610,0.016733285338538687,0.02894600060956209,0.018364133714333496,acute_11,sw,0.1,FF,True,inhibited,True,True
2611,0.03889160286263019,0.04262303578011286,0.03259803642225308,acute_11,sw,0.1,FF,True,inhibited,True,True
2612,0.004893183972835856,0.0138410510170203,0.00797864901162491,acute_11,sw,0.1,SR,True,activated,True,True
2613,0.016572464001186175,0.021984755983743998,0.016630487776355295,acute_11,sw,0.1,FF,True,inhibited,True,True
2616,0.01630975336687883,0.031324706536911794,0.01748738532304591,acute_11,sw,0.1,FF,True,inhibited,True,True
2617,0.09370582108937513,0.05942206501707464,0.04223212190907048,acute_11,sw,0.1,SIR,True,activated,True,True
2618,0.11594340836430152,0.05152425124564504,0.0494668605151161,acute_11,sw,0.1,SIR,True,activated,True,True
2619,0.11200040302245447,0.0840134236404126,0.048131255256526395,acute_11,sw,0.1,SIR,True,activated,True,False
2620,0.11631421313471432,0.055196620803693704,0.04961354651100851,acute_11,sw,0.1,SIR,True,activated,True,True
2621,0.07326807995788903,0.05923681825691569,0.03808317017329342,acute_11,sw,0.1,SIR,True,no_response,True,True
2622,0.11673236076973569,0.07713866101468488,0.05112942121688,acute_11,sw,0.1,SR,True,activated,True,True
2623,0.06268768157575615,0.03531643061811104,0.046059789277532966,acute_11,sw,0.1,FF,True,inhibited,True,True
2624,0.05657303757404859,0.0396645155659748,0.042367329022743754,acute_11,sw,0.1,FF,True,inhibited,True,True
2625,0.03922861720414672,0.03322437068460191,0.03467585408926055,acute_11,sw,0.1,SR,True,inhibited,True,True
2626,0.04658572385636853,0.03531166943689957,0.03623486793441809,acute_11,sw,0.1,SIR,True,activated,True,True
2627,0.019539414471644038,0.02068217885125743,0.01783678667666383,acute_11,sw,0.1,SIR,True,activated,True,False
2628,0.014347206562957696,0.022212964590531376,0.014747842479335145,acute_11,sw,0.1,SIR,True,no_response,True,True
2629,0.03254593316656138,0.027925356228405605,0.027206113146533626,acute_11,sw,0.1,SIR,True,activated,True,False
2630,0.01034579254316149,0.03096070846161172,0.012773344556028604,acute_11,sw,0.1,FF,True,activated,True,True
2634,0.008990794431962146,0.015074773253022086,0.011092012454605907,acute_11,sw,0.1,SIR,True,no_response,True,True
1,0.16183200207235907,0.1317804953105316,0.30996462198954056,ESHOCK_03_LOC1,act,0.1,SIR,True,activated,True,False
4,0.04476822236641287,0.06123754197772099,0.13807374126151684,ESHOCK_03_LOC1,act,0.1,SIR,True,inhibited,False,False
5,0.1649599024594886,0.13338880585036372,0.31674809154299866,ESHOCK_03_LOC1,act,0.1,FF,True,inhibited,True,False
6,0.04563368976672595,0.06956493974497586,0.1301433355639043,ESHOCK_03_LOC1,act,0.1,SIR,True,inhibited,False,False
8,0.02943538478438263,0.09020186198818334,0.10507020964204003,ESHOCK_03_LOC1,act,0.1,SR,True,inhibited,True,True
9,0.044989561723721955,0.17209078666192348,0.04308603376047439,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,True
12,0.03139770333156484,0.14495943639878395,0.031504350741908424,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,False
17,0.07707548094049907,0.2594506158673515,0.06778489380637077,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,True
18,0.06235296859353097,0.22766784926480918,0.05579365054326566,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,True
22,0.015597992265189703,0.15912884120905704,0.033890223204720626,ESHOCK_04_LOC1,act,0.1,SR,True,activated,True,True
27,0.017168820303003894,0.06840605849676892,0.02929045284673027,ESHOCK_04_LOC1,act,0.1,SIR,True,no_response,True,True
31,0.09160856631104272,0.315726124236121,0.07972415570121152,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,False
32,0.07585103299469949,0.25942007053506444,0.0671494053981845,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,True
33,0.030158209108270714,0.1399871990031142,0.031405144019316586,ESHOCK_04_LOC1,act,0.1,SIR,True,no_response,True,True
34,0.021098845107714446,0.1196711891796384,0.02560108310691248,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,True
35,0.0316906511066713,0.1688935453216876,0.031626875034537115,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,False,False
36,0.017029853738735393,0.12972283591617884,0.03262952823007227,ESHOCK_04_LOC1,act,0.1,SR,True,activated,True,True
37,0.026437014026086694,0.1036890616368087,0.034983892609280684,ESHOCK_04_LOC1,act,0.1,SR,True,inhibited,True,True
38,0.018505613870051455,0.10255104616413215,0.028827528366351187,ESHOCK_04_LOC1,act,0.1,SR,True,activated,True,True
39,0.07852602917224806,0.2658763738462178,0.06902100245482104,ESHOCK_04_LOC1,act,0.1,SR,True,inhibited,True,True
40,0.0771616266992445,0.2665776767639019,0.06857004700331255,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,False
41,0.005176358921120849,0.05190546031970548,0.014914088717536716,ESHOCK_04_LOC1,act,0.1,FF,True,activated,True,True
42,0.03261060995529157,0.1366832000400942,0.036157566161376484,ESHOCK_04_LOC1,act,0.1,FF,True,inhibited,True,True
43,0.06537119288755978,0.227179807928671,0.05930858246791616,ESHOCK_04_LOC1,act,0.1,FF,True,inhibited,True,True
44,0.011031386685239399,0.06114536738410059,0.01802223302398641,ESHOCK_04_LOC1,act,0.1,SIR,True,inhibited,True,True
45,0.024490701667680352,0.09527595868740371,0.028786014482880984,ESHOCK_04_LOC1,act,0.1,FF,True,inhibited,True,True
46,0.09037433855061182,0.31424865391421514,0.07833104750942964,ESHOCK_04_LOC1,act,0.1,FF,True,inhibited,True,True
47,0.016060660741948844,0.08341985033899307,0.03359220080940356,ESHOCK_04_LOC1,act,0.1,SR,True,activated,False,True
48,0.013243684825432932,0.05695972215265801,0.03694133622571501,ESHOCK_06_LOC1,act,0.1,SR,True,inhibited,True,True
49,0.04616347435414765,0.07470165459590344,0.10320285781313808,ESHOCK_06_LOC1,act,0.1,FF,True,activated,True,True
50,0.010976558985443287,0.0463303169431063,0.031515565392589394,ESHOCK_06_LOC1,act,0.1,SR,True,inhibited,True,True
51,0.010330122275441677,0.030408031027202246,0.029584920553713867,ESHOCK_06_LOC1,act,0.1,SR,True,no_response,True,True
52,0.012886127584848793,0.06621753721287263,0.0364578703157242,ESHOCK_06_LOC1,act,0.1,SR,True,no_response,True,True
54,0.012024243799445123,0.04420776619185519,0.034188021655413195,ESHOCK_06_LOC1,act,0.1,SR,True,inhibited,True,True
55,0.0092199897983977,0.030061299804839223,0.02875816772075476,ESHOCK_06_LOC1,act,0.1,SR,True,inhibited,True,True
57,0.04183808746170456,0.09199037614879514,0.09269396079096755,ESHOCK_06_LOC1,act,0.1,FF,True,activated,True,True
58,0.020889039076760707,0.08698924928249588,0.05211363360358883,ESHOCK_06_LOC1,act,0.1,SR,True,activated,True,True
59,0.013820151687528636,0.054916302938476484,0.03584239347103265,ESHOCK_06_LOC1,act,0.1,SIR,True,activated,True,False
60,0.0253492418696743,0.08782768579966284,0.05613335552323856,ESHOCK_06_LOC1,act,0.1,SR,True,no_response,True,True
62,0.02220879235241201,0.05399540014005023,0.053476878399097864,ESHOCK_06_LOC1,act,0.1,FF,True,activated,True,True
63,0.006489899900736634,0.03044099808220361,0.02006197326657719,ESHOCK_06_LOC1,act,0.1,SR,True,no_response,False,False
64,0.02830990920054779,0.09158314459430389,0.06486673160835242,ESHOCK_06_LOC1,act,0.1,SIR,True,no_response,True,True
69,0.018686937483795175,0.06623597751956374,0.045479030824447264,ESHOCK_06_LOC1,act,0.1,SIR,True,activated,True,True
70,0.014800230070552754,0.12722259522717852,0.03811679294705724,ESHOCK_06_LOC1,act,0.1,SR,True,activated,True,True
71,0.007395555267012305,0.029451398324681997,0.02277755737734586,ESHOCK_06_LOC1,act,0.1,SR,True,no_response,False,False
73,0.008013225375964978,0.06747257700401305,0.025321689737614502,ESHOCK_06_LOC1,act,0.1,SR,True,inhibited,True,True
74,0.008133141877135807,0.03619032862300126,0.02545251174007079,ESHOCK_06_LOC1,act,0.1,SR,True,inhibited,True,True
75,0.02751478662859549,0.07165428860174672,0.06199301984794468,ESHOCK_06_LOC1,act,0.1,SR,True,activated,True,True
76,0.013182047682538745,0.08027971737321835,0.03590594177270399,ESHOCK_06_LOC1,act,0.1,SIR,True,no_response,True,True
